transaction_id,customer_id,order_id,amount,currency,payment_status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,previous_recovery_attempts,historical_recovery_rate,customer_lifetime_value,time_since_failure_minutes,payment_method,checkout_abandoned,order_value_segment,ground_truth_best_strategy,ground_truth_recovery_probability,ground_truth_recovered,ground_truth_recovered_amount
txn_syn_0731,cust_syn_828,order_syn_0731,9290.4,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,26,4,1,1.0,27575.73,1205,UPI,False,MEDIUM,ALTERNATE_FLOW,0.6083,True,9290.4
txn_syn_0732,cust_syn_258,order_syn_0732,886.62,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,18,0,0,0.43,35363.8,1217,UPI,False,LOW,ALTERNATE_FLOW,0.4639,False,0.0
txn_syn_0733,cust_syn_681,order_syn_0733,6178.54,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,259.29,1492,NET_BANKING,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0734,cust_syn_465,order_syn_0734,38096.69,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,160.83,2080,DEBIT_CARD,False,HIGH,PAYMENT_LINK,0.2547,False,0.0
txn_syn_0735,cust_syn_818,order_syn_0735,655.93,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,36,3,3,0.67,29564.44,703,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.728,True,655.93
txn_syn_0736,cust_syn_165,order_syn_0736,7421.8,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,5,4,4,0.5,47472.85,548,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.7619,True,7421.8
txn_syn_0737,cust_syn_683,order_syn_0737,57151.07,INR,FAILED,INCORRECT_OTP,RETURNING,33,6,1,1.0,43411.24,292,DEBIT_CARD,False,ENTERPRISE,PAYMENT_LINK,0.7497,True,57151.07
txn_syn_0738,cust_syn_877,order_syn_0738,462.2,INR,ABANDONED,CHECKOUT_DROPOFF,VIP,12,0,0,0.74,53777.78,1671,DEBIT_CARD,True,MICRO,PAYMENT_LINK,0.6747,True,462.2
txn_syn_0739,cust_syn_540,order_syn_0739,6824.38,INR,FAILED,EXPIRED_CARD,ENTERPRISE,32,1,0,0.46,69774.9,1057,UPI,False,MEDIUM,ALTERNATE_FLOW,0.6096,True,6824.38
txn_syn_0740,cust_syn_641,order_syn_0740,32722.58,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,153.13,2609,UPI,False,HIGH,RETRY,0.5693,False,0.0
txn_syn_0741,cust_syn_714,order_syn_0741,40878.57,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,220.35,2550,CREDIT_CARD,False,HIGH,ALTERNATE_FLOW,0.5137,True,40878.57
txn_syn_0742,cust_syn_398,order_syn_0742,188.75,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,295.05,1383,UPI,False,MICRO,RETRY,0.4675,True,188.75
txn_syn_0743,cust_syn_667,order_syn_0743,116253.7,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,70.69,1969,DEBIT_CARD,False,ENTERPRISE,PAYMENT_LINK,0.2737,False,0.0
txn_syn_0744,cust_syn_779,order_syn_0744,3542.77,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,34,8,4,0.75,38332.33,1201,UPI,True,MEDIUM,PAYMENT_LINK,0.4757,True,3542.77
txn_syn_0745,cust_syn_674,order_syn_0745,5747.42,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,25,4,3,0.67,39000.45,2408,UPI,False,MEDIUM,ALTERNATE_FLOW,0.3951,True,5747.42
txn_syn_0746,cust_syn_410,order_syn_0746,37365.93,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,268.88,2085,UPI,False,HIGH,ALTERNATE_FLOW,0.548,False,0.0
txn_syn_0747,cust_syn_829,order_syn_0747,6516.54,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,247.64,478,UPI,False,MEDIUM,NO_ACTION,0.1095,False,0.0
txn_syn_0748,cust_syn_499,order_syn_0748,3323.41,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,24,6,0,0.39,30740.08,2566,NET_BANKING,True,MEDIUM,PAYMENT_LINK,0.5394,True,3323.41
txn_syn_0749,cust_syn_943,order_syn_0749,4558.82,INR,FAILED,EXPIRED_CARD,RETURNING,18,3,3,0.67,30806.22,915,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.3996,False,0.0
txn_syn_0750,cust_syn_271,order_syn_0750,20459.71,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,17,6,2,1.0,94494.42,829,DEBIT_CARD,False,HIGH,PAYMENT_LINK,0.6389,True,20459.71
txn_syn_0751,cust_syn_211,order_syn_0751,723.26,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,194.03,586,UPI,False,LOW,NO_ACTION,0.1439,False,0.0
txn_syn_0752,cust_syn_842,order_syn_0752,954.37,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,474.29,2640,NET_BANKING,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0753,cust_syn_443,order_syn_0753,6011.12,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,29,0,0,0.34,13797.25,2806,UPI,False,MEDIUM,PAYMENT_LINK,0.611,True,6011.12
txn_syn_0754,cust_syn_139,order_syn_0754,6063.84,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,116.83,492,DEBIT_CARD,True,MEDIUM,PAYMENT_LINK,0.5548,False,0.0
txn_syn_0755,cust_syn_587,order_syn_0755,7145.25,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,25,4,4,0.75,141505.31,1865,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.4537,True,7145.25
txn_syn_0756,cust_syn_848,order_syn_0756,24722.76,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,2,0,0.0,499.57,1885,UPI,False,HIGH,ALTERNATE_FLOW,0.35,False,0.0
txn_syn_0757,cust_syn_313,order_syn_0757,4271.68,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,27,6,3,1.0,139841.15,845,UPI,False,MEDIUM,PAYMENT_LINK,0.575,False,0.0
txn_syn_0758,cust_syn_472,order_syn_0758,5231.62,INR,FAILED,EXPIRED_CARD,ENTERPRISE,36,6,2,1.0,100386.91,2556,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.6783,False,0.0
txn_syn_0759,cust_syn_542,order_syn_0759,7002.27,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,346.98,2309,UPI,True,MEDIUM,PAYMENT_LINK,0.4362,True,7002.27
txn_syn_0760,cust_syn_351,order_syn_0760,7617.12,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,9,7,2,1.0,280709.82,269,NET_BANKING,True,MEDIUM,PAYMENT_LINK,0.9546,True,7617.12
txn_syn_0761,cust_syn_465,order_syn_0761,24517.24,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,106.51,1947,NET_BANKING,False,HIGH,PAYMENT_LINK,0.2384,False,0.0
txn_syn_0762,cust_syn_267,order_syn_0762,862.2,INR,FAILED,BANK_SERVER_DOWN,RETURNING,35,6,1,1.0,35593.41,1824,UPI,False,LOW,PAYMENT_LINK,0.6045,False,0.0
txn_syn_0763,cust_syn_700,order_syn_0763,48810.9,INR,FAILED,INCORRECT_OTP,RETURNING,24,7,4,1.0,10728.02,350,NET_BANKING,False,HIGH,PAYMENT_LINK,0.7345,True,48810.9
txn_syn_0764,cust_syn_909,order_syn_0764,4192.05,INR,FAILED,EXPIRED_CARD,VIP,13,5,2,1.0,120160.59,2419,WALLET,False,MEDIUM,ALTERNATE_FLOW,0.4273,False,0.0
txn_syn_0765,cust_syn_124,order_syn_0765,95564.91,INR,FAILED,GATEWAY_REJECTED,RETURNING,11,0,0,0.72,14629.44,2702,UPI,False,ENTERPRISE,PAYMENT_LINK,0.6674,False,0.0
txn_syn_0766,cust_syn_119,order_syn_0766,7256.9,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,235.06,2101,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0767,cust_syn_665,order_syn_0767,7045.6,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,41.65,466,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0768,cust_syn_685,order_syn_0768,917.02,INR,FAILED,INCORRECT_OTP,RETURNING,6,1,0,0.73,37352.17,1889,UPI,False,LOW,PAYMENT_LINK,0.4819,True,917.02
txn_syn_0769,cust_syn_863,order_syn_0769,144.0,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,12,1,0,0.3,239978.71,1951,UPI,False,MICRO,NO_ACTION,0.0726,False,0.0
txn_syn_0770,cust_syn_706,order_syn_0770,85540.32,INR,FAILED,INCORRECT_OTP,ENTERPRISE,4,7,1,0.0,34912.79,509,NET_BANKING,False,ENTERPRISE,PAYMENT_LINK,0.8381,True,85540.32
txn_syn_0771,cust_syn_750,order_syn_0771,409.28,INR,FAILED,BANK_SERVER_DOWN,RETURNING,19,6,4,0.5,12476.39,2801,UPI,False,MICRO,PAYMENT_LINK,0.5326,False,0.0
txn_syn_0772,cust_syn_734,order_syn_0772,3865.26,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,28,1,1,0.0,48904.05,2482,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0773,cust_syn_591,order_syn_0773,7703.98,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,244.54,1680,UPI,False,MEDIUM,PAYMENT_LINK,0.4333,False,0.0
txn_syn_0774,cust_syn_575,order_syn_0774,4432.73,INR,FAILED,BANK_SERVER_DOWN,RETURNING,10,6,3,0.0,43921.36,1781,NET_BANKING,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0775,cust_syn_500,order_syn_0775,845.8,INR,FAILED,NETWORK_TIMEOUT,RETURNING,18,5,1,0.0,25871.48,2487,NET_BANKING,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0776,cust_syn_208,order_syn_0776,310.64,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,238.35,55,NET_BANKING,False,MICRO,ALTERNATE_FLOW,0.4584,False,0.0
txn_syn_0777,cust_syn_713,order_syn_0777,44563.04,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,0,0,0.0,362.38,1833,UPI,False,HIGH,PAYMENT_LINK,0.4184,False,0.0
txn_syn_0778,cust_syn_749,order_syn_0778,273.94,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,31,4,4,0.5,178239.3,939,UPI,False,MICRO,PAYMENT_LINK,0.5352,False,0.0
txn_syn_0779,cust_syn_420,order_syn_0779,6422.8,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,7,6,1,1.0,5902.77,1843,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.3373,False,0.0
txn_syn_0780,cust_syn_585,order_syn_0780,29301.64,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,163.61,1288,UPI,False,HIGH,RETRY,0.5899,False,0.0
txn_syn_0781,cust_syn_223,order_syn_0781,5536.66,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,442.39,46,UPI,False,MEDIUM,NO_ACTION,0.0646,False,0.0
txn_syn_0782,cust_syn_477,order_syn_0782,7825.4,INR,FAILED,NETWORK_TIMEOUT,RETURNING,10,7,5,0.6,28652.69,2486,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0783,cust_syn_665,order_syn_0783,6816.31,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,10,5,5,0.6,28406.1,143,UPI,False,MEDIUM,PAYMENT_LINK,0.7308,True,6816.31
txn_syn_0784,cust_syn_830,order_syn_0784,569.5,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,33.95,1464,NET_BANKING,False,LOW,PAYMENT_LINK,0.3308,False,0.0
txn_syn_0785,cust_syn_757,order_syn_0785,919.28,INR,FAILED,NETWORK_TIMEOUT,RETURNING,10,8,0,0.79,23527.91,2286,UPI,False,LOW,PAYMENT_LINK,0.4833,False,0.0
txn_syn_0786,cust_syn_256,order_syn_0786,4561.88,INR,ABANDONED,NETWORK_TIMEOUT,VIP,9,8,2,0.5,61803.64,2857,CREDIT_CARD,True,MEDIUM,RETRY,0.6151,True,4561.88
txn_syn_0787,cust_syn_457,order_syn_0787,105.61,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,38,5,4,0.25,21064.71,1090,CREDIT_CARD,True,MICRO,PAYMENT_LINK,0.5758,True,105.61
txn_syn_0788,cust_syn_434,order_syn_0788,6862.03,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,26,1,1,1.0,20299.43,172,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.8523,True,6862.03
txn_syn_0789,cust_syn_405,order_syn_0789,6101.05,INR,FAILED,NETWORK_TIMEOUT,RETURNING,14,4,2,0.5,4609.64,1271,NET_BANKING,False,MEDIUM,RETRY,0.6372,True,6101.05
txn_syn_0790,cust_syn_435,order_syn_0790,987.1,INR,FAILED,NETWORK_TIMEOUT,RETURNING,26,2,1,1.0,28919.83,3,NET_BANKING,False,LOW,RETRY,0.9232,True,987.1
txn_syn_0791,cust_syn_490,order_syn_0791,150149.28,INR,FAILED,NETWORK_TIMEOUT,RETURNING,11,1,0,0.52,32997.06,1220,UPI,False,ENTERPRISE,RETRY,0.6848,False,0.0
txn_syn_0792,cust_syn_919,order_syn_0792,5096.75,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,8,0,0,0.4,44424.99,1120,NET_BANKING,True,MEDIUM,PAYMENT_LINK,0.6368,True,5096.75
txn_syn_0793,cust_syn_794,order_syn_0793,2575.03,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,216.24,1152,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0794,cust_syn_292,order_syn_0794,8860.81,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,0.97,2003,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0795,cust_syn_940,order_syn_0795,3886.08,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,11,5,5,0.4,36857.53,1526,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0796,cust_syn_655,order_syn_0796,5198.53,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,28,1,1,0.0,17974.6,177,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.402,False,0.0
txn_syn_0797,cust_syn_862,order_syn_0797,18232.31,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,69.76,460,CREDIT_CARD,False,HIGH,RETRY,0.5711,True,18232.31
txn_syn_0798,cust_syn_268,order_syn_0798,9431.42,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,22,7,0,0.5,42150.5,1440,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5245,True,9431.42
txn_syn_0799,cust_syn_810,order_syn_0799,3758.7,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,13,0,0,0.6,275762.98,2616,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.4291,True,3758.7
txn_syn_0800,cust_syn_894,order_syn_0800,4626.6,INR,FAILED,NETWORK_TIMEOUT,RETURNING,5,4,3,0.0,22252.04,855,CREDIT_CARD,False,MEDIUM,RETRY,0.5124,False,0.0
txn_syn_0801,cust_syn_132,order_syn_0801,5850.62,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,23,0,0,0.72,43336.39,2542,UPI,True,MEDIUM,PAYMENT_LINK,0.5588,False,0.0
txn_syn_0802,cust_syn_877,order_syn_0802,7439.76,INR,FAILED,EXPIRED_CARD,ENTERPRISE,31,4,4,0.0,35893.83,990,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.529,True,7439.76
txn_syn_0803,cust_syn_728,order_syn_0803,27776.75,INR,FAILED,EXPIRED_CARD,RETURNING,1,2,2,1.0,39480.08,1591,CREDIT_CARD,False,HIGH,ALTERNATE_FLOW,0.4382,False,0.0
txn_syn_0804,cust_syn_278,order_syn_0804,238.32,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,19,2,0,0.47,107447.69,25,DEBIT_CARD,False,MICRO,RETRY,0.9004,True,238.32
txn_syn_0805,cust_syn_328,order_syn_0805,499.2,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,422.77,572,DEBIT_CARD,False,MICRO,NO_ACTION,0.0291,False,0.0
txn_syn_0806,cust_syn_540,order_syn_0806,1956.85,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,346.91,1731,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.3139,False,0.0
txn_syn_0807,cust_syn_349,order_syn_0807,5014.47,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,9,1,0,0.4,176281.14,275,WALLET,False,MEDIUM,NO_ACTION,0.1195,False,0.0
txn_syn_0808,cust_syn_407,order_syn_0808,808.28,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,5.6,2400,UPI,True,LOW,PAYMENT_LINK,0.4585,False,0.0
txn_syn_0809,cust_syn_318,order_syn_0809,448.07,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,239.37,600,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.4646,False,0.0
txn_syn_0810,cust_syn_174,order_syn_0810,26255.25,INR,FAILED,BANK_SERVER_DOWN,RETURNING,16,6,5,0.4,47005.21,1618,DEBIT_CARD,False,HIGH,PAYMENT_LINK,0.5875,False,0.0
txn_syn_0811,cust_syn_866,order_syn_0811,5473.7,INR,FAILED,INCORRECT_OTP,ENTERPRISE,31,8,3,0.33,81506.09,2302,UPI,False,MEDIUM,PAYMENT_LINK,0.4887,True,5473.7
txn_syn_0812,cust_syn_575,order_syn_0812,952.65,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,22,4,4,1.0,17700.21,2821,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.6786,True,952.65
txn_syn_0813,cust_syn_445,order_syn_0813,6681.66,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,171.21,1185,UPI,False,MEDIUM,RETRY,0.4175,True,6681.66
txn_syn_0814,cust_syn_413,order_syn_0814,636.98,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,338.05,572,CREDIT_CARD,False,LOW,RETRY,0.681,True,636.98
txn_syn_0815,cust_syn_309,order_syn_0815,35543.18,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,38,8,1,0.0,36780.45,751,UPI,False,HIGH,ALTERNATE_FLOW,0.5021,False,0.0
txn_syn_0816,cust_syn_570,order_syn_0816,159770.46,INR,FAILED,BANK_SERVER_DOWN,RETURNING,10,4,4,0.0,14121.71,1045,WALLET,False,ENTERPRISE,RETRY,0.4865,False,0.0
txn_syn_0817,cust_syn_303,order_syn_0817,1972.6,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,2,0,0.0,314.06,505,UPI,False,LOW,RETRY,0.5766,True,1972.6
txn_syn_0818,cust_syn_374,order_syn_0818,1359.4,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,371.51,2559,CREDIT_CARD,False,LOW,RETRY,0.5049,False,0.0
txn_syn_0819,cust_syn_665,order_syn_0819,7860.4,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,11.48,2220,UPI,False,MEDIUM,PAYMENT_LINK,0.4349,True,7860.4
txn_syn_0820,cust_syn_597,order_syn_0820,647.65,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,203.2,14,NET_BANKING,False,LOW,NO_ACTION,0.1028,False,0.0
txn_syn_0821,cust_syn_202,order_syn_0821,6534.86,INR,FAILED,INCORRECT_OTP,RETURNING,27,7,3,0.33,37479.89,2759,UPI,False,MEDIUM,PAYMENT_LINK,0.5562,False,0.0
txn_syn_0822,cust_syn_958,order_syn_0822,4398.6,INR,FAILED,NETWORK_TIMEOUT,RETURNING,14,5,1,0.0,30845.77,1661,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0823,cust_syn_802,order_syn_0823,441.87,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,16,1,1,0.0,123994.52,1739,CREDIT_CARD,True,MICRO,PAYMENT_LINK,0.8393,True,441.87
txn_syn_0824,cust_syn_272,order_syn_0824,2761.21,INR,ABANDONED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,258.58,938,UPI,True,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0825,cust_syn_361,order_syn_0825,467.52,INR,FAILED,BANK_SERVER_DOWN,RETURNING,19,2,1,1.0,43808.42,2545,UPI,False,MICRO,PAYMENT_LINK,0.716,True,467.52
txn_syn_0826,cust_syn_661,order_syn_0826,1693.35,INR,FAILED,NETWORK_TIMEOUT,RETURNING,28,2,0,0.31,48144.42,2189,DEBIT_CARD,False,LOW,PAYMENT_LINK,0.4715,False,0.0
txn_syn_0827,cust_syn_351,order_syn_0827,25751.83,INR,FAILED,EXPIRED_CARD,RETURNING,21,2,1,0.0,26043.83,992,UPI,False,HIGH,ALTERNATE_FLOW,0.389,True,25751.83
txn_syn_0828,cust_syn_212,order_syn_0828,575.0,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,11,0,0,0.89,8523.4,2256,CREDIT_CARD,True,LOW,PAYMENT_LINK,0.7076,True,575.0
txn_syn_0829,cust_syn_720,order_syn_0829,15049.47,INR,FAILED,BANK_SERVER_DOWN,RETURNING,26,4,4,0.75,10010.99,1224,UPI,False,HIGH,RETRY,0.4357,False,0.0
txn_syn_0830,cust_syn_868,order_syn_0830,877.68,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,319.23,2660,DEBIT_CARD,True,LOW,PAYMENT_LINK,0.6169,True,877.68
txn_syn_0831,cust_syn_508,order_syn_0831,83124.41,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,30,5,1,1.0,8259.88,416,UPI,True,ENTERPRISE,PAYMENT_LINK,0.8468,True,83124.41
txn_syn_0832,cust_syn_712,order_syn_0832,982.22,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,275.8,1273,DEBIT_CARD,False,LOW,RETRY,0.5307,True,982.22
txn_syn_0833,cust_syn_125,order_syn_0833,4121.98,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,34,5,0,0.57,18033.96,2400,UPI,False,MEDIUM,PAYMENT_LINK,0.4643,False,0.0
txn_syn_0834,cust_syn_846,order_syn_0834,4958.31,INR,FAILED,NETWORK_TIMEOUT,RETURNING,33,1,0,0.86,20140.4,806,DEBIT_CARD,False,MEDIUM,RETRY,0.5115,False,0.0
txn_syn_0835,cust_syn_299,order_syn_0835,923.46,INR,FAILED,BANK_SERVER_DOWN,RETURNING,13,6,1,1.0,28258.69,1089,UPI,False,LOW,RETRY,0.4897,False,0.0
txn_syn_0836,cust_syn_216,order_syn_0836,9814.14,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,449.7,2289,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.2384,True,9814.14
txn_syn_0837,cust_syn_798,order_syn_0837,3207.42,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,38,8,5,0.4,40697.07,2086,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0838,cust_syn_363,order_syn_0838,8925.83,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,111.81,2858,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0839,cust_syn_266,order_syn_0839,524.86,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,5,5,0,0.56,41122.92,967,UPI,False,LOW,ALTERNATE_FLOW,0.4262,False,0.0
txn_syn_0840,cust_syn_340,order_syn_0840,393.43,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,82.45,36,UPI,False,MICRO,RETRY,0.7005,True,393.43
txn_syn_0841,cust_syn_255,order_syn_0841,99513.54,INR,FAILED,UPI_APP_UNRESPONSIVE,VIP,1,7,1,0.0,25221.6,2344,CREDIT_CARD,False,ENTERPRISE,NO_ACTION,0.2491,True,99513.54
txn_syn_0842,cust_syn_140,order_syn_0842,6538.3,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,13,2,1,1.0,7161.85,268,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.6836,True,6538.3
txn_syn_0843,cust_syn_329,order_syn_0843,5072.12,INR,FAILED,NETWORK_TIMEOUT,RETURNING,3,6,2,1.0,9814.71,1644,WALLET,False,MEDIUM,PAYMENT_LINK,0.6499,True,5072.12
txn_syn_0844,cust_syn_572,order_syn_0844,2059.35,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,39.73,302,UPI,False,LOW,ALTERNATE_FLOW,0.5856,True,2059.35
txn_syn_0845,cust_syn_759,order_syn_0845,4516.76,INR,FAILED,BANK_SERVER_DOWN,RETURNING,36,4,1,1.0,33496.72,1034,UPI,False,MEDIUM,RETRY,0.6381,False,0.0
txn_syn_0846,cust_syn_560,order_syn_0846,3832.78,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,483.35,32,NET_BANKING,False,MEDIUM,PAYMENT_LINK,0.5601,True,3832.78
txn_syn_0847,cust_syn_143,order_syn_0847,38830.65,INR,FAILED,UPI_APP_UNRESPONSIVE,ENTERPRISE,16,8,4,0.75,287634.03,1406,UPI,False,HIGH,ALTERNATE_FLOW,0.7178,True,38830.65
txn_syn_0848,cust_syn_316,order_syn_0848,3460.74,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,428.89,2509,UPI,False,MEDIUM,PAYMENT_LINK,0.4314,False,0.0
txn_syn_0849,cust_syn_397,order_syn_0849,8125.75,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,30,0,0,0.5,21552.14,2495,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.5135,False,0.0
txn_syn_0850,cust_syn_972,order_syn_0850,337.83,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,452.19,1842,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.3928,False,0.0
txn_syn_0851,cust_syn_659,order_syn_0851,6969.16,INR,FAILED,INCORRECT_OTP,ENTERPRISE,2,8,5,1.0,238942.22,2264,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.5346,True,6969.16
